Number;Text;Flag
1154946;~1_GUILDNAME~［~2_ABBR~］贏得了戰鬥！;Custom
1154947;總銀幣點數：~1_val~;Custom
1154948;總分數：~1_val~;Custom
1154949;總擊殺數：~1_val~;Custom
1154950;總助攻數：~1_val~;Custom
1154951;總死亡數：~1_val~;Custom
1154952;總竊取符石數：~1_val~;Custom
1154953;總歸還符石數：~1_val~;Custom
1154954;總歸還邪惡符石數：~1_val~;Custom
1154955;總歸還美德符石數：~1_val~;Custom
1154956;總解除陷阱數：~1_val~;Custom
1154957;~1_NAME~ 正在佔領城市！;Custom
1154958;城市無人佔領！擊殺敵對勢力以為您的公會佔領城市！;Custom
1154959;**無敵**;Custom
1154960;選擇容器;Custom
1154961;請先選擇一個容器！;Custom
1154962;請先開啟容器！;Custom
1154963;此動作只能在巨集內使用。;Custom
1154964;選擇物品類型。;Custom
1154965;無效的物品。;Custom
1154966;點擊以快速選擇群組。;Custom
1154967;清除物品清單;Custom
1154968;寵物目標;Custom
1154969;選擇寵物;Custom
1154970;這不是您的！;Custom
1154971;預設寵物 ~1_NUM~ 已儲存！;Custom
1154972;選擇物品;Custom
1154973;預設物件 ~1_NUM~ 已儲存！;Custom
1154974;這不是寵物召喚水晶球！;Custom
1154975;寵物召喚水晶球必須在您的背包中！;Custom
1154976;選擇您的坐騎。;Custom
1154977;選擇船隻舵輪。;Custom
1154978;選擇容器。;Custom
1154979;選單動作;Custom
1154980;寵物召喚水晶球;Custom
1154981;坐騎;Custom
1154982;裝備;Custom
1154983;購買;Custom
1154984;靠近銀行員或鑄幣員使用此命令以開啟您的銀行箱。;Custom
1154985;若您在守衛區域遭到攻擊，使用此命令呼叫守衛。;Custom
1154986;在商人身邊使用此命令以查看他們的販售物品。;Custom
1154987;販售;Custom
1154988;在商人身邊使用此命令以查看您可以賣給他們的物品。;Custom
1154989;我必須反思我的罪孽。;Custom
1154990;站在月之城法師商店的五角星上使用此命令以抵達帕普亞。;Custom
1154991;此命令允許您查看您的謀殺計數狀態。;Custom
1154992;在銀行員旁邊使用此命令以顯示您銀行箱中的黃金（不含支票）數量。;Custom
1154993;Ord;Custom
1154994;在諸王墓穴靠近西側的「秩序之火」處使用此命令以關閉屏障。;Custom
1154995;An Ord;Custom
1154996;在諸王墓穴靠近東側的「混沌之火」處使用此命令以關閉屏障。;Custom
1154997;寄宿;Custom
1154998;在馬廄中使用此命令將出現一個目標游標。點擊您要寄宿的寵物。;Custom
1154999;固定;Custom
1155000;鎖定房屋中的容器並使其安全。只有房屋的擁有者和共同擁有者可以使用此命令。;Custom
1155001;釋放;Custom
1155002;移除物品的鎖定和安全狀態。只有房屋的擁有者和共同擁有者可以使用此命令。;Custom
1155003;鎖定;Custom
1155004;鎖定房屋中的物品。只有房屋的擁有者、共同擁有者和朋友可以使用此命令。; co-owners and friends of a house may use this command.";Custom
1155005;我想放一個垃圾桶。;Custom
1155006;此命令將在您站立的位置放置一個垃圾桶。只有房屋的擁有者和共同擁有者可以使用此命令。擁有者、共同擁有者和朋友可以將垃圾放入桶中。三分鐘後垃圾將被刪除。; co-owners and friends may put trash into the barrel.  After three minutes the trash will be deleted.";Custom
1155007;寄宿數量;Custom
1155008;在馬廄中使用此命令將報告已佔用的寄宿欄位數量。;Custom
1155009;啟用數量警示;Custom
1155010;停用數量警示;Custom
1155011;慢速前進;Custom
1155012;命令船舵手使船隻慢速前進。;Custom
1155013;前進一格;Custom
1155014;命令船舵手使船隻前進一格。;Custom
1155015;慢速後退;Custom
1155016;命令船舵手使船隻慢速後退。;Custom
1155017;後退一格;Custom
1155018;命令船舵手使船隻後退一格。;Custom
1155019;開始追蹤;Custom
1155020;每 60 秒追蹤 200 格範圍內五艘船的位置，並在地圖上顯示每個船的標記。;Custom
1155021;智能上一個目標;Custom
1155022;選擇上一個目前目標（僅限生物）。;Custom
1155023;智能下一個目標;Custom
1155024;使用生物條篩選選擇最近的目標。;Custom
1155025;智能最近目標;Custom
1155026;使用生物條篩選選擇最近的生物。僅考慮可見遊戲區域內的生物。;Custom
1155027;目標重傷追隨者;Custom
1155028;選擇生命值最低的追隨者。;Custom
1155029;目標重傷生物。;Custom
1155030;使用生物條篩選選擇生命值最低的生物。;Custom
1155031;目標重傷隊伍成員;Custom
1155032;選擇生命值最低的隊伍成員。;Custom
1155033;目標第一個物品;Custom
1155034;選擇目標容器內的第一個物品。<br>您必須先選取容器目前的目標（如使用已儲存物件動作），並確保容器已開啟。<br><br>注意：第一個物品始終是放入容器的第一個物品，而非網格上的第一個。;Custom
1155035;按類型目標;Custom
1155036;選擇指定類型的物品。<br>注意：此功能僅在巨集中運作，且只會目標您背包（或子容器）中的物品。;Custom
1155037;儲存預設寵物 ~1_NUM~;Custom
1155038;儲存預設寵物目標 ~1_NUM~ 以用於快速目標。;Custom
1155039;目標預設寵物 ~1_NUM~;Custom
1155040;在巨集中使用此動作，後接帶有目標目前的法術或繃帶動作，以直接目標寵物 ~1_NUM~。;Custom
1155041;儲存預設物件 ~1_NUM~;Custom
1155042;儲存預設物件目標 ~1_NUM~ 以用於快速目標。;Custom
1155043;目標預設物件 ~1_NUM~;Custom
1155044;在巨集中使用此動作，後接另一個帶有目標目前的動作，以直接目標物件 ~1_NUM~。;Custom
1155045;在巨集中使用此動作，後接「使用目標物件」以召喚您的寵物。;Custom
1155046;目標馬坐騎;Custom
1155047;目標龍鳥坐騎;Custom
1155048;目標駱馬坐騎;Custom
1155049;目標脊背龍坐騎;Custom
1155050;目標巨甲蟲坐騎;Custom
1155051;目標火焰甲蟲坐騎;Custom
1155052;目標沼澤/災禍龍坐騎;Custom
1155053;目標 Cu Sidhe 坐騎;Custom
1155054;目標夢魘/恐怖戰馬坐騎;Custom
1155055;目標 Hiryu 坐騎;Custom
1155056;目標 Reptalon 坐騎;Custom
1155057;目標火焰駿馬坐騎;Custom
1155058;在巨集中使用此動作，後接「使用目標物件」以騎乘您的寵物。;Custom
1155059;火炮 ~1_NUM~;Custom
1155060;已儲存火炮 ~1_NUM~ 的目標;Custom
1155061;取消游標目標;Custom
1155062;移除游標目標;Custom
1155063;穿上裝備;Custom
1155064;最佳裝備;Custom
1155065;技能加成裝備;Custom
1155066;幸運裝備;Custom
1155067;隱形充能物品;Custom
1155068;降低試劑消耗裝備;Custom
1155069;裝備套裝 1;Custom
1155070;裝備套裝 2;Custom
1155071;裝備套裝 3;Custom
1155072;裝備套裝 4;Custom
1155073;裝備套裝 5;Custom
1155074;裝備最佳武器;Custom
1155075;裝備武器 1;Custom
1155076;裝備武器 2;Custom
1155077;裝備武器 3;Custom
1155078;裝備武器 4;Custom
1155079;裝備武器 5;Custom
1155080;裝備最佳法術書;Custom
1155081;裝備法術傷害法術書;Custom
1155082;裝備魔力恢復法術書;Custom
1155083;裝備更快施法法術書;Custom
1155084;裝備法術書 1;Custom
1155085;裝備法術書 2;Custom
1155086;裝備法術書 3;Custom
1155087;裝備法術書 4;Custom
1155088;裝備法術書 5;Custom
1155089;預設箭袋;Custom
1155090;粉紅箭袋;Custom
1155091;綠色箭袋;Custom
1155092;藍色箭袋;Custom
1155093;紫色箭袋;Custom
1155094;黑色箭袋;Custom
1155095;火焰箭袋;Custom
1155096;選擇船隻舵輪;Custom
1155097;在巨集中使用此動作，後接「使用目標物件」以使用船隻舵輪。;Custom
1155098;~1_NAME~ 將被忽略。;Custom
1155099;您只能忽略玩家！;Custom
1155100;傳統容器已啟用！;Custom
1155101;傳統容器已停用！;Custom
1155102;忽略滑鼠對自身的動作已啟用！;Custom
1155103;切換傳統容器;Custom
1155104;切換音效;Custom
1155105;切換音效;Custom
1155106;切換音樂;Custom
1155107;切換腳步聲;Custom
1155108;護符煉金術;Custom
1155109;護符鐵匠;Custom
1155110;護符弓術;Custom
1155111;護符木工;Custom
1155112;護符製圖;Custom
1155113;護符烹飪;Custom
1155114;護符玻璃吹製;Custom
1155115;護符抄寫;Custom
1155116;護符石工;Custom
1155117;護符裁縫;Custom
1155118;護符工匠;Custom
1155119;選擇樂器。;Custom
1155120;玩家內容選單;Custom
1155121;切換交易;Custom
1155122;允許/拒絕與其他玩家交易。;Custom
1155123;匯出物品到檔案;Custom
1155124;將目標容器中所有可存取的物品清單匯出到文字檔案。;Custom
1155125;容器物品清單已儲存到遊戲中「Logs」目錄下的 ~1_FILE~ 檔案。;Custom
1155126;關閉所有容器;Custom
1155127;關閉所有開啟的容器，除了您的背包。;Custom
1155128;關閉所有屍體;Custom
1155129;關閉所有開啟的屍體。;Custom
1155130;選擇整理代理人;Custom
1155131;真空;Custom
1155132;真空動作對每個開啟的容器執行啟用的整理代理人，但不包括您的背包和目標容器。<br>要切換整理代理人，請使用此動作上的內容選單。;Custom
1155133;裝填手裏劍;Custom
1155134;自動將手裏劍的十次充能裝入忍者腰帶。<br>在使用此動作前，請確保您的背包中有足夠的手裏劍。;Custom
1155135;切換 AFK 模式;Custom
1155136;使用此動作以防止用戶端因不活動而斷線。;Custom
1155137;關閉所有生命條;Custom
1155138;丟入容器;Custom
1155139;如果您的游標上有物品，它將被丟入指定的容器。; it will be dropped into the specified container.";Custom
1155140;穿上當前持有的物品;Custom
1155141;如果您的游標上有物品，使用此動作將裝備該物品（如同將其拖曳到您的紙娃娃上）。; by using this action that item will be dressed (like dragging it onto your paperdoll).";Custom
1155142;丟棄當前持有的物品;Custom
1155143;如果有物品卡在您的游標上無法丟棄，使用此功能將物品丟入您的背包。; use this function to drop the item into your backpack.";Custom
1155144;陷阱盒已取消設定！;Custom
1155145;選擇您的陷阱盒;Custom
1155146;只有箱子可以用作陷阱盒！;Custom
1155147;陷阱盒已設定！;Custom
1155148;陷阱盒必須在您的背包中！;Custom
1155149;您不能將此容器設定為陷阱盒！;Custom
1155150;切換陷阱盒;Custom
1155151;將容器設定為陷阱盒可防止您誤將物品丟入盒中，且開啟時不會像普通容器一樣顯示。<br>您設定的陷阱盒將變為冰色。; it will not be shown like a normal container.<br>The Trap Box that you set will become ice hued.";Custom
1155152;戰利品袋已取消設定！;Custom
1155153;選擇您的戰利品袋;Custom
1155154;戰利品袋已設定！;Custom
1155155;戰利品袋必須在您的背包中！;Custom
1155156;您不能將此容器設定為戰利品袋！;Custom
1155157;切換戰利品袋;Custom
1155158;將容器設定為戰利品袋可讓您透過右鍵點擊將物品移入其中。<br>注意：黃金將被移至背包的主層。<br><br>戰利品袋將變為金色。;Custom
1155159;這不是可存取的容器！;Custom
1155160;透明模式已啟用！;Custom
1155161;透明模式已停用！;Custom
1155162;切換透明模式;Custom
1155163;允許您使用滑鼠滾輪為幾乎所有遊戲視窗添加透明度。;Custom
1155164;切換縮放模式;Custom
1155165;允許您使用滑鼠滾輪縮放幾乎所有遊戲視窗。;Custom
1155166;縮放模式已啟用！;Custom
1155167;縮放模式已停用！;Custom
1155168;此動作允許您即時更改物件句柄篩選。<br>此動作也允許您設定文字篩選，以快速尋找物品或生物。;Custom
1155169;設定篩選;Custom
1155170;移除篩選;Custom
1155171;添加篩選;Custom
1155172;若您設定篩選，只有名稱中包含指定文字的物品/生物才會顯示。<br>此動作也允許您設定文字篩選，以快速尋找物品或生物。;Custom
1155173;來自目前目標的生命條;Custom
1155174;選取您目前目標的生命條。;Custom
1155175;您不能獲取自己的生命條，您有狀態欄！; you have the status bar!";Custom
1155176;您沒有目前目標！;Custom
1155177;取得類型 ID;Custom
1155178;取得物品的類型 ID。;Custom
1155179;取得色調 ID;Custom
1155180;取得物品的色調 ID。;Custom
1155181;選擇物品;Custom
1155182;僅適用於物品！;Custom
1155183;您應該目標一個動態物品！;Custom
1155184;物品類型 ID 為：~1_ID~;Custom
1155185;物品顏色 ID 為：~1_ID~;Custom
1155186;已知名稱：~1_NAME~;Custom
1155187;聊天透明度;Custom
1155188;自動隱藏聊天;Custom
1155189;淡出時間;Custom
1155190;滑鼠移過時顯示視窗;Custom
1155191;啟用文字淡出;Custom
1155192;顯示時間戳記;Custom
1155193;鎖定聊天視窗;Custom
1155194;記錄最低總傷害;Custom
1155195;您所見設定;Custom
1155196;特殊篩選;Custom
1155197;顯示法術;Custom
1155198;顯示法術施放訊息;Custom
1155199;顯示完美訊息;Custom
1155200;允許多次等號訊息;Custom
1155201;隱藏頻道標籤。;Custom
1155202;添加分頁;Custom
1155203;重新命名;Custom
1155204;提取;Custom
1155205;重新整合;Custom
1155206;傷害資訊;Custom
1155207;移除;Custom
1155208;您所見;Custom
1155209;給自己的備註;Custom
1155210;設定篩選;Custom
1155211;儲存到檔案;Custom
1155212;清除日誌;Custom
1155213;設定字型大小;Custom
1155214;輸入字型大小（8 到 36）;Custom
1155215;設定字型顏色;Custom
1155216;頻道訊息選擇;Custom
1155217;~1_NUM~ 更多剩餘！;Custom
1155218;被忽略的物品不再顯示在物件句柄上。;Custom
1155219;忽略物品;Custom
1155220;選擇要忽略的物品。;Custom
1155221;該物品將被忽略 30 分鐘。;Custom
1155222;清除被忽略的物品清單。;Custom
1155223;清除被忽略物品清單。;Custom
1155224;忽略物品清單現已清除！;Custom
1155225;切換阻止其他紙娃娃;Custom
1155226;其他紙娃娃已啟用！;Custom
1155227;其他紙娃娃已停用！;Custom
1155228;啟用時，您只能開啟自己的紙娃娃。;Custom
1155229;玩家位置：;Custom
1155230;卸裝到袋中。<br>使用此功能將所有裝備移入一個容器。<br>右鍵點擊以選擇卸裝。;Custom
1155231;選擇熱鍵袋;Custom
1155232;選擇卸裝;Custom
1155233;顯示熱鍵列。<br>右鍵點擊獲取更多選項……;Custom
1155234;隱藏熱鍵列。<br>右鍵點擊獲取更多選項……;Custom
